LoanID,CustomerName,Age,Gender,Region,EmploymentSector,MonthlyIncome,BranchID,OfficerID,ProductType,LoanAmount,InterestRate,CreditScoreAtOrigination,TermMonths,DisbursedDate
LN-113646,Anna Asante,38,M,Liverpool,Public Sector,1497.0,BR007,OF022  ,Personal,2600.0,12.4,624,17,2023-10-29
LN-116744,Faisal Okafor,46,F,Sheffield,Salaried,1766.0,BR010,OF034,SME,45700.0,11.81,608,51,21/11/2024
LN-118260,Hana Kowalski,32,F,Newcastle,Salaried,1582.0,BR009,OF018,Auto,9600.0,8.81,566,37,7 February 2024
LN-118350,Anna Mensah,27,M,Leeds,Public Sector,3302.0,BR004,OF025,Mortgage,40000.0,5.97,616,195,29/10/2023
LN-106087,Freya Mensah,35,M,Liverpool,Self-Employed,1613.0,BR007,OF030,SME,5000.0,10.79,716,25,2023-12-25
LN-109109,Oliver Kaminski,32,M,Sheffield,Self-Employed,,BR010,OF034,Personal,"£11,100",14.66,533,16,23/10/2023
LN-110001,Adaeze Nowak,42,F,Liverpool,Salaried,3045.0,BR007,OF016,Mortgage,"£48,700",3.78,593,158,2024-07-11
LN-100640,Rhys Smith,33,M,Birmingham,Salaried,,BR003,OF012,Auto,14100.0,6.57,631,42,2023-11-04
LN-113142,Priya Diallo,56,M,Glasgow,Gig/Freelance,1113.0,BR005,OF014,Personal,4100.0,13.98,645,16,07/06/2024
LN-101994,Wojciech Diallo,27,F,Birmingham,Gig/Freelance,800.0,BR003,OF021,Personal,5900.0,11.56,633,24,03/12/2023
LN-107443,Marta Wojcik,49,M,Birmingham,Salaried,3298.0,BR003,OF021,Mortgage,40000.0,5.57,620,75,2024-07-17
LN-112553,Agnieszka Patel,40,F,Birmingham,Salaried,2165.0,BR003,OF008  ,Personal,23400.0,12.99,449,27,31 March 2024
LN-106932,Isla Wojcik,32,M,Liverpool,Self-Employed,7501.0,BR007,OF022,SME,15400.0,10.8,599,33,10/09/2024
LN-100482,Priya Kelly,33,F,Birmingham,Salaried,2143.0,BR003,OF031,Auto,19300.0,5.02,565,51,18 August 2024
LN-115691,Piotr Liu,49,M,Liverpool,Public Sector,2506.0,BR007,OF027,SME,8400.0,11.63,581,25,2024-07-01
LN-117569,Priya Patel,43,M,Sheffield,salaried,2816.0,BR010,OF039,Auto,21200.0,7.38,578,25,2024-04-18
LN-115858,Niamh Wojcik,37,F,Liverpool,Public Sector,2011.0,BR007,OF027,Mortgage,40000.0,3.6,574,63,2024-01-05
LN-119236,Adaeze Doyle,21,F,Bristol,Self-Employed,1115.0,BR006,OF032,Auto,5500.0,5.8,672,55,28 May 2024
LN-116573,Priya Lewandowski,31,F,Glasgow,Salaried,3876.0,BR005,OF014,Mortgage,240000.0,5.64,509,236,02/03/2024
LN-113202,Yusuf Evans,31,F,Bristol,Salaried,3595.0,BR006,OF032,Personal,25000.0,12.81,587,17,16/10/2024
LN-119935,Tanya Hussain,25,M,Glasgow,Public Sector,1631.0,BR005,OF014  ,Mortgage,40000.0,4.43,550,160,26 October 2024
LN-109668,Sophie Choudhury,30,F,London,Public Sector,2966.0,BR001,OF013  ,Personal,5400.0,10.62,585,32,08/05/2024
LN-103353,Oliver Wojcik,41,F,Sheffield,Self-Employed,2769.0,BR010,OF019,SME,62800.0,8.43,477,40,2024-09-21
LN-104779,Chidinma Nowak,21,F,Leeds,Public Sector,2405.0,BR004,OF029,Personal,21300.0,8.18,583,29,2023-10-06
LN-104441,Rhys Wojcik,31,M,London,Self-Employed,1435.0,BR001,OF013,Auto,8400.0,8.32,541,33,2024-09-01
LN-117008,Raj Hassan,41,F,Birmingham,Self-Employed,2863.0,BR003,OF010,SME,52600.0,6.28,489,45,2024-12-28
LN-107101,Ewa Khan,41,M,Leeds,Gig/Freelance,2209.0,BR004,OF024,Personal,16000.0,8.76,551,34,2024-09-18
LN-107275,Xin Chen,33,F,Bristol,Public Sector,3540.0,BR006,OF007  ,Mortgage,"£62,900",5.24,602,296,22/02/2024
LN-106306,Xin Walsh,30,F,Birmingham,Self-Employed,,BR003,OF008,Mortgage,40000.0,4.02,626,154,14/05/2024
LN-115396,Fraser Walsh,39,F,Leeds,Self-Employed,1486.0,BR004,OF029,Auto,3300.0,7.24,586,33,2024-06-03
LN-110639,Jack Diallo,46,F,Glasgow,Public Sector,2105.0,BR005,OF004,Mortgage,242700.0,4.01,512,291,06/12/2023
LN-101710,Femi Okafor,49,M,Birmingham,Public Sector,1653.0,BR003,OF008,Personal,4000.0,8.33,706,20,07/09/2024
LN-101911,Omar Suzuki,35,F,Birmingham,Public Sector,2097.0,BR003,OF031,Mortgage,61800.0,3.6,999,99,2024-11-03
LN-106402,Anna Khan,42,M,London,Self-Employed,800.0,BR001,OF013,SME,5000.0,8.67,517,43,2024-04-25
LN-116752,Aisha Asante,24,M,Birmingham,Self-Employed,908.0,BR003,OF021,Auto,9900.0,8.77,575,54,18/06/2024
LN-100977,Xin Taylor,36,F,Sheffield,Public Sector,2654.0,BR010,OF039,Auto,29300.0,5.44,999,31,2024-11-17
LN-117049,Isla Chen,45,M,Liverpool,Salaried,3376.0,BR007,OF030,Personal,2800.0,9.79,656,12,23/08/2024
LN-117925,Omar Campbell,41,M,Liverpool,Public Sector,2309.0, BR007 ,OF022,Auto,19800.0,9.28,547,58,2024-03-11
LN-114670,Hana Begum,43,F,Birmingham,Public Sector,1071.0,BR003,OF005,Mortgage,40000.0,3.15,523,149,2024-01-13
LN-109367,Cian Lewandowski,35,F,Liverpool,Salaried,2179.0,BR007,OF030,Personal,7400.0,9.31,585,27,16 September 2024
LN-108086,Agnieszka Byrne,43,F,Birmingham,Public Sector,3038.0,BR003,OF005,SME,57500.0,6.68,502,50,16/09/2024
LN-102862,Zara Iqbal,36,F,glasgow,Salaried,3376.0,BR005,OF014,Personal,12900.0,10.53,583,35,2023-12-11
LN-102699,Fraser Diallo,48,M,Birmingham,Salaried,1852.0,BR003,OF005,Auto,23400.0,6.25,533,36,05/06/2024
LN-112457,Wojciech Karimi,28,F,Liverpool,Salaried,2708.0, BR007 ,OF022,Mortgage,124000.0,5.16,577,211,2024-04-20
LN-114225,Damian Byrne,57,F,Glasgow,Gig/Freelance,868.0,BR005,OF026,Personal,2700.0,13.31,683,21,29/05/2024
LN-101153,George Wong,25,M,Birmingham,Public Sector,2402.0,BR003,OF008,Mortgage,42200.0,3.58,636,250,2024-02-19
LN-115289,Adaeze Campbell,42,M,London,Gig/Freelance,1027.0,BR001,OF009,Personal,4000.0,13.88,557,19,18/02/2024
LN-106422,Freya Osei,31,F,Birmingham,Public Sector,1395.0,BR003,OF031,Mortgage,40000.0,4.81,568,250,2024-06-25
LN-105508,Xin Walsh,27,F,Birmingham,Public Sector,1136.0,BR003,OF021,Personal,"£14,500",12.11,544,22,21/03/2024
LN-108805,Fraser Okafor,54,M,Liverpool,Salaried,2273.0,BR007,OF030,Mortgage,140900.0,3.69,543,177,09/02/2024
LN-116912,Declan Adeyemi,41,M,Sheffield,Self-Employed,800.0,BR010,OF034,Auto,3700.0,8.87,681,55,12 December 2024
LN-103310,Femi Abara,28,F,Sheffield,Public Sector,2630.0,BR010,OF034,Mortgage,134100.0,4.33,535,280,2023-11-04
LN-100655,Priya Nwosu,37,M,Newcastle,Public Sector,1997.0,BR009,OF018,Personal,3700.0,10.97,639,18,2023-11-04
LN-103668,Tanya Smith,57,M,Glasgow,Salaried,2550.0,BR005,OF014,Personal,15300.0,11.65,656,20,14/10/2024
LN-102207,Dariusz Wojcik,32,M,Glasgow,Salaried,2604.0,BR005,OF004,Mortgage,96200.0,3.7,543,295,2024-07-14
LN-106717,Harry Zielinski,38,F,Birmingham,Self-Employed,4071.0,BR003,OF021,Personal,25000.0,14.99,641,34,02/02/2024
LN-104989,Isla Kelly,35,F,Bristol,Gig/Freelance,1848.0,BR006,OF037,Personal,11600.0,14.09,579,23,05/08/2024
LN-106366,Fatima Asante,55,F,Manchester,Salaried,2738.0,BR002,OF033  ,Auto,31700.0,5.91,683,43,01/07/2024
LN-114360,Isla Wallace,35,M,Edinburgh,Public Sector,1931.0,BR008,OF006,Personal,13700.0,10.19,579,18,2023-10-28
LN-108508,Wojciech Diallo,40,M,Birmingham,Public Sector,2450.0,BR003,OF031,Mortgage,40000.0,4.16,726,66,31/08/2024
LN-109571,Fraser Campbell,37,F,London,Self-Employed,2128.0,BR001,OF013,Auto,14500.0,9.47,656,56,17 February 2024
LN-105732,Amelia Rahman,45,F,Glasgow,Salaried,3290.0,BR005,OF026,Auto,14000.0,6.66,594,28,14 October 2023
LN-107765,Marta Iqbal,36,F,Newcastle,SALARIED,2607.0,BR009,OF035,Mortgage,40000.0,3.91,657,80,18 November 2023
LN-112551,Leah Evans,46,F,Liverpool,Gig/Freelance,2012.0,BR007,OF027,Personal,16900.0,9.49,999,22,2023-12-08
LN-109978,Cian Karimi,43,M,Liverpool,Salaried,4514.0,BR007,OF040,Personal,5500.0,14.58,526,22,16/06/2024
LN-104525,Niamh Taylor,39,F,london,Self-Employed,2860.0,BR001,OF013,SME,10800.0,7.83,583,27,25/11/2024
LN-119755,Niamh Asante,34,F,Manchester,Public Sector,2558.0,BR002,OF033,Personal,3000.0,13.9,601,16,2023-12-25
LN-114931,Ling Boateng,39,F,BIRMINGHAM,Self-Employed,1583.0,BR003,OF021,Auto,4100.0,9.45,731,36,2023-10-01
LN-100852,Priya Murray,39,M,Birmingham,Salaried,1973.0,BR003,OF010,Auto,7400.0,6.51,687,56,24/07/2024
LN-100467,Niamh Asante,45,M,Sheffield,Salaried,3288.0,BR010,OF015,Mortgage,76700.0,5.56,606,210,2024-04-03
LN-111823,Rhys Saleh,44,F,Liverpool,Public Sector,1486.0, BR007 ,OF001,Mortgage,40000.0,4.02,469,140,2024-01-26
LN-117221,Fatima Iqbal,39,M,Glasgow,Salaried,2297.0,BR005,OF004,Mortgage,66100.0,3.1,652,167,2024-04-20
LN-103482,Freya Taylor,57,F,Birmingham,Gig/Freelance,1142.0,BR003,OF031  ,Auto,5700.0,7.55,584,28,06/04/2024
LN-101692,Anna Hassan,46,M,Birmingham,Salaried,4510.0,BR003,OF021,Mortgage,243700.0,4.85,612,251,27/06/2024
LN-113552,Cormac Smith,21,M,bristol,Self-Employed,1247.0,BR006,OF037,SME,7200.0,8.03,590,49,5 April 2024
LN-110418,Chidinma Karimi,31,F,London,Self-Employed,933.0,BR001,OF009,SME,5000.0,10.62,603,27,13/09/2024
LN-104285,Isla Kelly,44,M,Liverpool,Public Sector,1997.0,BR007,OF001,Personal,23200.0,8.28,551,26,2024-03-09
LN-115047,Fraser Kelly,45,M,Glasgow,Self-Employed,1229.0, BR005 ,OF014,Personal,"£3,400",8.91,551,12,10 February 2024
LN-100736,Ling Karimi,55,F,Glasgow,Salaried,1811.0,BR005,OF011,Personal,16600.0,10.48,534,18,2024-10-08
LN-115366,Tomasz Liu,40,F,Leeds,Gig/Freelance,959.0,BR004,OF025  ,SME,7100.0,9.08,568,58,2024-12-06
LN-119235,Zara Osei,27,F,Birmingham,Salaried,3163.0,BR003,OF008,Auto,9300.0,7.88,661,29,25/03/2024
LN-101713,Yusuf Smith,36,F,Birmingham,Self-Employed,2828.0,BR003,OF005,Personal,8000.0,8.34,643,28,2024-04-26
LN-109584,Ewa Byrne,36,F,Bristol,Gig/Freelance,1570.0,BR006,OF032,Personal,2500.0,8.71,611,19,26/01/2024
LN-118743,Shanice Doyle,30,F,Liverpool,Public Sector,1772.0,BR007,OF030,Personal,5500.0,9.54,628,25,7 January 2024
LN-100450,Ewa Adeyemi,41,F,Liverpool,Self-Employed,1779.0,BR007,OF002,SME,"£10,300",8.47,657,35,15 November 2023
LN-111058,Hana Osei,50,M,Glasgow,Salaried,1471.0,BR005,OF014,Auto,3600.0,8.08,653,29,07/09/2024
LN-102712,Sophie Owusu,45,M,LIVERPOOL,Self-Employed,3404.0,BR007,OF022,Personal,20900.0,12.39,579,23,2024-12-26
LN-108267,Anna Zielinski,42,F,Liverpool,Self-Employed,1037.0,BR007,OF001,Auto,4600.0,9.12,556,30,2024-05-07
LN-103964,Dariusz Osei,37,F,Bristol,salaried,2805.0,BR006,OF037,Personal,16500.0,11.05,464,28,2023-10-05
LN-102578,Sana Walsh,27,F,Leeds,Salaried,3036.0,BR004,OF029,Personal,12600.0,9.05,650,24,15/06/2024
LN-103532,Ling Abara,24,M,Glasgow,Self-Employed,4508.0,BR005,OF014,Personal,5400.0,13.21,538,13,28/04/2024
LN-110069,Tomasz Choudhury,43,M,Liverpool,Public Sector,2397.0,BR007,OF027,Personal,"£10,200",9.28,678,31,15/10/2024
LN-103721,Jack Rahman,63,F,Birmingham,Salaried,3095.0,BR003,OF031,Mortgage,42300.0,3.03,601,94,9 April 2024
LN-105598,Fatima Liu,34,F,Liverpool,Public Sector,3299.0,BR007,OF028,Personal,8100.0,8.62,505,31,17/11/2023
LN-105940,Oliver Adeyemi,30,F,Sheffield,Salaried,2430.0,BR010,OF039,Personal,20600.0,14.81,499,27,2024-12-16
LN-112213,Anna Saleh,29,F,Birmingham,Self-Employed,3128.0,BR003,OF012,Personal,11500.0,12.33,594,24,16/03/2024
LN-103024,Layla Osei,41,M,Sheffield,Gig/Freelance,2605.0,BR010,OF019,SME,"£37,600",11.5,513,34,2023-10-09
LN-101144,Fraser Zielinski,44,M,Bristol,Salaried,2115.0,BR006,OF032,Auto,14400.0,9.4,593,45,31/12/2023
LN-114163,Adaeze Lewandowski,38,F,Liverpool,Salaried,,BR007,OF002,Personal,6100.0,9.56,622,23,2024-05-23
LN-107508,Wojciech Hassan,31,M,Bristol,Public Sector,1500.0,BR006,OF037,Auto,7100.0,9.31,650,46,12 November 2023
LN-110755,Fatima Wong,43,F,Liverpool,Gig/Freelance,6746.0,BR007,OF002,SME,60200.0,10.07,543,37,2024-07-14
LN-112159,Bilal Al-Farsi,30,M,Sheffield,Public Sector,1990.0,BR010,OF039,Auto,10100.0,8.87,563,58,27 December 2024
LN-102235,Damian Patel,43,F,Edinburgh,salaried,1676.0, BR008 ,OF003,Mortgage,40000.0,3.72,621,277,25 February 2024
LN-104852,Jack Wallace,36,M,Glasgow,Self-Employed,1757.0,BR005,OF011,Personal,9200.0,13.74,519,13,01/12/2024
LN-108156,Zara Mensah,28,F,LIVERPOOL,Public Sector,2585.0,BR007,OF022,Mortgage,196500.0,3.01,528,144,2024-12-03
LN-114000,Priya Wojcik,36,M,leeds,Gig/Freelance,800.0,BR004,OF038,Personal,"£3,400",14.08,578,32,2024-04-13
LN-114244,Ewa Mensah,32,M,SHEFFIELD,Self-Employed,1651.0,BR010,OF015,Personal,5600.0,11.95,754,27,01/10/2024
LN-100041,Ling Diallo,39,M,Glasgow,Salaried,3195.0,BR005,OF004,Personal,18400.0,9.72,615,17,2024-02-11
LN-119375,Jack Hassan,39,M,Liverpool,Salaried,2014.0,BR007,OF017,Mortgage,58800.0,3.53,711,211,16/12/2023
LN-105549,Marta Murray,21,F,Liverpool,Salaried,1248.0,BR007,OF016,Mortgage,48500.0,4.32,557,232,2024-07-23
LN-113477,Piotr Lewandowski,61,M,Liverpool,Gig/Freelance,,BR007,OF030,Personal,1900.0,10.33,729,12,2024-08-27
LN-102127,Faisal Begum,44,M,Liverpool,Salaried,2690.0,BR007,OF016,Personal,7100.0,12.06,574,28,17/07/2024
LN-104269,Fatima Begum,57,F,Sheffield,Salaried,2554.0,BR010,OF020,Auto,13600.0,7.91,616,44,2024-12-08
LN-110476,Jack Sheikh,46,M,Liverpool,Salaried,3105.0,BR007,OF016,Personal,24500.0,9.25,554,34,7 October 2023
LN-106421,Emily Evans,44,F,Sheffield,Self-Employed,800.0,BR010,OF034,Auto,3000.0,9.4,690,44,14 October 2024
LN-117548,Jack Begum,47,F,Sheffield,Gig/Freelance,992.0,BR010,OF034,SME,5000.0,7.03,640,44,05/08/2024
LN-103725,Ewa Evans,27,M,Sheffield,Self-Employed,3674.0,BR010,OF039,SME,7900.0,8.68,683,24,2023-12-21
LN-102516,Grzegorz Hussain,39,M,Sheffield,Self-Employed,2520.0,BR010,OF020,SME,45700.0,8.42,522,58,2024-07-29
LN-116992,Kwame Hussain,47,M,Liverpool,Self-Employed,2338.0,BR007,OF027,SME,7300.0,7.43,589,33,9 April 2024
LN-119915,Chidinma Suzuki,42,M,Manchester,Salaried,3181.0,BR002,OF033,Mortgage,138900.0,4.79,656,176,16/08/2024
LN-101123,Declan Rahman,34,M,London,Self-Employed,800.0,BR001,OF009,SME,5400.0,10.07,698,56,19/12/2024
LN-117105,Dariusz Mensah,24,M,Sheffield,Self-Employed,1810.0,BR010,OF020  ,SME,7500.0,6.65,648,24,2024-06-24
LN-113578,Sana Doyle,37,F,Sheffield,Self-Employed,6795.0,BR010,OF034,SME,41800.0,6.79,624,41,24/06/2024
LN-119298,Kwame Suzuki,21,M,Liverpool,Gig/Freelance,800.0,BR007,OF001,Personal,3100.0,9.02,565,29,2024-02-13
LN-114795,Wei Walsh,50,F,Birmingham,self-employed,1380.0,BR003,OF010,SME,5000.0,9.65,519,27,23/12/2023
LN-113075,Sana Liu,38,F,glasgow,SALARIED,2203.0,BR005,OF004,Mortgage,40000.0,5.31,585,81,28/01/2024
LN-105631,Eilidh Hussain,54,M,Liverpool,Gig/Freelance,833.0,BR007,OF017,Personal,2000.0,12.5,626,17,2024-06-08
LN-111343,Cian Okafor,27,F,Glasgow,Public Sector,2155.0,BR005,OF014,Auto,15200.0,5.37,680,39,14/11/2023
LN-118336,Jack Iqbal,21,F,Glasgow,Public Sector,1786.0,BR005,OF011,Mortgage,82400.0,5.46,592,208,2024-02-04
LN-116496,Layla Owusu,41,F,Liverpool,Self-Employed,1728.0,BR007,OF016,Auto,7500.0,8.49,559,53,2024-05-21
LN-101347,Femi Wallace,48,M,Liverpool,Salaried,2907.0,BR007,OF022,Mortgage,153500.0,5.09,633,284,20/07/2024
LN-101599,Cormac Kowalski,35,M,Edinburgh,Gig/Freelance,1538.0,BR008,OF006,SME,19000.0,8.21,634,54,29/09/2024
LN-106052,George Evans,25,M,Leeds,Gig/Freelance,1842.0,BR004,OF024,SME,15200.0,7.46,648,55,28/07/2024
LN-113153,Anna Zielinski,37,F,LIVERPOOL,salaried,1208.0,BR007,OF040,Auto,3000.0,9.41,0,30,2024-06-24
LN-112303,Kofi Abara,32,F,Bristol,Salaried,2289.0,BR006,OF037,Personal,19200.0,12.77,562,33,16 January 2024
LN-103498,Ling Tanaka,45,M,Sheffield,Salaried,833.0,BR010,OF039,Mortgage,40000.0,4.2,544,169,25/10/2023
LN-117028,Arjun Nowak,49,F,Liverpool,Self-Employed,3446.0,BR007,OF001,SME,41400.0,6.98,575,50,12 June 2024
LN-113523,Jack Malik,42,F,Sheffield,Salaried,1919.0,BR010,OF020,Personal,12100.0,8.28,442,22,02/07/2024
LN-119570,Fatima Nwosu,31,M,Glasgow,Salaried,2523.0,BR005,OF011,SME,14400.0,8.06,517,35,29/07/2024
LN-115837,Fatima Zielinski,41,M,Liverpool,Public Sector,1925.0,BR007,OF022,SME,17900.0,6.46,546,33,14/11/2024
LN-107335,Marcus Saleh,39,F,Birmingham,Public Sector,1046.0,BR003,OF010,Mortgage,"£40,000",3.44,653,116,2024-04-15
LN-100035,Layla Rahman,34,F,Glasgow,Salaried,2239.0,BR005,OF004,Personal,7300.0,9.26,726,19,2023-11-30
LN-107268,Harry Wong,27,F,Liverpool,Public Sector,2809.0,BR007,OF017,Auto,21200.0,5.1,627,52,27/01/2024
LN-106829,Jun Wong,21,M,Newcastle,Salaried,1511.0,BR009,OF018,SME,9800.0,9.81,686,25,24 September 2024
LN-110311,George Lewandowski,44,F,Edinburgh,Salaried,1636.0,BR008,OF006,Mortgage,40000.0,3.95,513,67,9 March 2024
LN-113056,Marta Byrne,32,F,Glasgow,Gig/Freelance,881.0,BR005,OF036,Personal,6300.0,12.5,585,22,2024-01-06
LN-111643,Omar Zielinski,44,F,Birmingham,Self-Employed,1063.0,BR003,OF012,Auto,7600.0,8.07,553,59,2024-02-05
LN-114647,Arjun Owusu,36,M,Birmingham,Salaried,2588.0,BR003,OF012,Personal,13500.0,9.35,544,30,26/12/2024
LN-109152,Agnieszka Boateng,45,F,Sheffield,Salaried,3078.0,BR010,OF020,Auto,12800.0,7.61,624,49,2024-02-04
LN-107277,Layla Mensah,28,M,London,Salaried,,BR001,OF009,Personal,21200.0,13.77,719,33,18/12/2023
LN-115847,Marcus Evans,21,F,Liverpool,Self-Employed,814.0,BR007,OF028,SME,5200.0,8.43,657,55,28 December 2023
LN-100621,Jack Asante,47,M,Edinburgh,Gig/Freelance,1557.0,BR008,OF003,Personal,17600.0,9.81,603,30,11 December 2024
LN-111842,Wojciech Rahman,45,F,Sheffield,Public Sector,2108.0,BR010,OF020,SME,22200.0,8.49,646,43,08/05/2024
LN-111540,Aisha Iqbal,34,M,Liverpool,Public Sector,2146.0,BR007,OF022,Mortgage,40000.0,3.85,587,277,2024-03-29
LN-100323,Tomasz Mensah,26,F,Glasgow,Salaried,1666.0,BR005,OF004,SME,8500.0,10.6,471,36,02/05/2024
LN-102034,Imran Liu,50,M,Birmingham,Gig/Freelance,2457.0,BR003,OF005,Personal,13700.0,10.17,562,25,2024-05-27
LN-110915,Aoife Khan,32,M,Bristol,salaried,2593.0,BR006,OF007,Mortgage,78200.0,5.3,571,277,2024-01-30
LN-111009,Hana Wojcik,31,M,Manchester,Self-Employed,1376.0,BR002,OF033,Personal,19000.0,12.1,543,33,05/07/2024
LN-103682,Amelia Abara,37,F,Glasgow,Salaried,2334.0,BR005,OF036,Mortgage,177000.0,4.83,549,267,30 April 2024
LN-114247,Chidinma Rahman,30,F,Birmingham,Self-Employed,1879.0,BR003,OF012,SME,7300.0,10.67,647,48,2024-06-14
LN-105128,Kwame Owusu,21,F,Glasgow,Salaried,2816.0,BR005,OF011,Mortgage,40000.0,4.14,578,148,2023-10-09
LN-111751,Marcus Hassan,36,M,Glasgow,Public Sector,2152.0,BR005,OF014,SME,11100.0,10.4,706,36,15 September 2024
LN-118870,Chidinma Diallo,29,F,London,Self-Employed,1636.0,BR001,OF009,Personal,14900.0,11.7,631,35,2024-03-15
LN-111183,Jack Kelly,38,M,Birmingham,Salaried,2148.0,BR003,OF031,Personal,14500.0,14.59,631,30,15 April 2024
LN-101227,Tanya Hussain,21,M,Sheffield,Self-Employed,800.0,BR010,OF019,SME,10500.0,10.31,494,43,28/04/2024
LN-106672,Thomas Evans,31,M,Glasgow,Self-Employed,2679.0,BR005,OF014,Auto,15000.0,6.3,499,58,2024-05-24
LN-107038,Damian Karimi,40,F,Sheffield,Self-Employed,2502.0,BR010,OF015,Personal,4600.0,11.78,612,15,7 September 2024
LN-107889,Fatima Nowak,23,F,Birmingham,Public Sector,2075.0,BR003,OF005,Auto,6000.0,9.22,649,29,2023-12-21
LN-109328,Emily Smith,46,F,Liverpool,Gig/Freelance,2360.0,BR007,OF017,Personal,4800.0,10.22,597,28,07/11/2023
LN-115120,Marcus Mensah,24,F,Sheffield,Public Sector,1494.0,BR010,OF039,Auto,8400.0,7.16,643,28,03/09/2024
LN-112102,Yusuf Wong,36,M,Leeds,Self-Employed,3668.0,BR004,OF024,Auto,12200.0,5.17,651,41,2024-12-11
LN-104600,Imran Ahmed,21,M,Leeds,Self-Employed,2971.0,BR004,OF025,Personal,5200.0,13.95,634,17,28/01/2024
LN-105379,Jun Kaminski,43,M,Birmingham,Salaried,1948.0,BR003,OF008,Personal,3700.0,11.76,572,25,2024-04-10
LN-114006,Arjun Smith,36,F,Sheffield,Self-Employed,1594.0,BR010,OF019,Mortgage,40000.0,3.01,556,82,2024-04-30
LN-103142,Emily Wallace,31,M,Sheffield,Public Sector,1750.0,BR010,OF019,Mortgage,111600.0,3.81,447,109,11 March 2024
LN-107428,Emily Choudhury,35,F,Birmingham,Public Sector,2879.0,BR003,OF010  ,Personal,19900.0,9.57,462,32,2023-11-16
LN-112228,Fraser Ahmed,43,F,London,Self-Employed,800.0,BR001,OF009,Personal,1000.0,12.94,569,16,12 November 2023
LN-103979,Isla Wallace,36,F,Glasgow,Gig/Freelance,2413.0,BR005,OF026,SME,24000.0,11.42,632,31,2024-02-14
LN-115625,Kasia Smith,40,F,Glasgow,Salaried,973.0,BR005,OF026,Auto,8200.0,6.66,600,56,16/11/2023
LN-107093,Cian Osei,33,F,Edinburgh,Salaried,2394.0,BR008,OF003,SME,30200.0,7.25,542,44,2024-01-26
LN-107150,Anna Tanaka,31,M,Liverpool,Gig/Freelance,1908.0,BR007,OF040,Personal,5700.0,12.87,658,26,2024-02-01
LN-104442,Thomas Walsh,42,M,LIVERPOOL,Gig/Freelance,1632.0,BR007,OF027,SME,17000.0,8.83,491,59,21/04/2024
LN-114265,Siobhan Nowak,47,F,Sheffield,Salaried,2073.0,BR010,OF039,Mortgage,"£77,900",4.8,687,196,30 June 2024
LN-104034,Kofi Liu,21,M,Sheffield,Public Sector,1828.0, BR010 ,OF020,Mortgage,50900.0,5.32,590,178,25/01/2024
LN-116109,Arjun Nowak,42,M,Manchester,Self-Employed,7669.0,BR002,OF033,Auto,48000.0,6.57,613,53,2024-12-12
LN-102174,George Diallo,51,F,Sheffield,Self-Employed,3022.0,BR010,OF015,Auto,7600.0,8.5,664,27,21 November 2023
LN-108843,George Wong,24,F,Liverpool,Salaried,3035.0,BR007,OF001,Personal,20000.0,10.23,651,33,29/12/2024
LN-111915,Agnieszka Taylor,31,M,Glasgow,Public Sector,3265.0, BR005 ,OF014,Personal,25000.0,13.91,503,31,25 September 2024
LN-111106,Arjun Malik,41,F,Sheffield,Public Sector,1768.0,BR010,OF020,Mortgage,40000.0,4.6,601,196,19 February 2024
LN-119884,Rhys Owusu,37,M,LIVERPOOL,Public Sector,2005.0,BR007,OF028,SME,8300.0,9.21,688,56,16 December 2023
LN-116527,Harry Nowak,41,M,Glasgow,Salaried,1543.0, BR005 ,OF026,Mortgage,75500.0,3.38,581,94,2023-12-25
LN-112789,Priya Wojcik,21,M,Sheffield,Public Sector,1315.0,BR010,OF020,Mortgage,40000.0,3.42,608,200,24/03/2024
LN-103975,Bilal Saleh,32,M,London,salaried,1584.0,BR001,OF009,SME,16100.0,9.49,571,37,2024-03-17
LN-101261,Zara Nwosu,44,M,Leeds,Public Sector,1363.0,BR004,OF025,Mortgage,56500.0,5.39,605,201,11/08/2024
LN-108270,Fraser Owusu,48,M,Sheffield,Self-Employed,2454.0,BR010,OF034,SME,25100.0,8.24,492,29,19/11/2024
LN-102981,Damian Karimi,38,M,Liverpool,Gig/Freelance,3263.0,BR007,OF040,Personal,15300.0,9.85,629,27,2024-06-05
LN-107671,Cian Doyle,32,M,Sheffield,Salaried,3763.0,BR010,OF039,SME,"£17,600",10.15,623,29,01/10/2024
LN-104356,Amelia Ahmed,28,F,Birmingham,Self-Employed,2115.0,BR003,OF012,Personal,5200.0,12.0,588,22,2024-01-21
LN-102145,Aisha Okafor,56,F,Liverpool,Public Sector,1922.0,BR007,OF040,Mortgage,40000.0,3.53,591,94,2024-09-03
LN-115031,Wojciech Chen,36,F,Birmingham,Salaried,1824.0,BR003,OF008,SME,14500.0,7.81,628,26,2023-10-17
LN-105547,Wojciech Zielinski,38,F,Edinburgh,Gig/Freelance,1657.0,BR008,OF006,Personal,4100.0,8.54,548,22,29 December 2024
LN-102041,Layla Malik,21,M,Sheffield,Gig/Freelance,1143.0, BR010 ,OF020,Auto,6200.0,8.31,687,38,12/03/2024
LN-102549,Thomas Diallo,47,M,Liverpool,Salaried,1763.0, BR007 ,OF001  ,Personal,2400.0,14.09,667,15,11/11/2023
LN-102412,Ling Osei,29,M,Liverpool,Public Sector,1997.0, BR007 ,OF027,Mortgage,132100.0,5.48,574,286,26/11/2024
